x,l,a,y,p,t
625.6094,1.113597,0.228367,368.9766,1.337184,534428456.958666
627.0781,1.114726,0.228367,367.6406,1.328546,534428456.958716
628.4063,1.115794,0.228367,366.3164,1.313949,534428456.95874
630,1.116878,0.228367,364.6523,1.329234,534428456.97493
631.1875,1.117977,0.228367,363.3984,1.343216,534428456.975022
632.5156,1.119136,0.228367,361.7344,1.333331,534428456.975045
633.7813,1.120372,0.228367,360.0117,1.228864,534428456.975063
634.8438,1.121532,0.228367,358.2891,1.167419,534428456.991274
635.8281,1.122646,0.228367,356.5664,1.134414,534428456.991393
636.8906,1.123744,0.228367,354.4453,1.101409,534428456.991412
637.5625,1.124782,0.228367,352.8516,1.054573,534428456.991429
638.2188,1.125758,0.228367,350.8594,1.00453,534428457.008459
638.8125,1.12672,0.228367,348.9961,0.986022,534428457.00855
639.2188,1.127635,0.228367,347.1445,0.926374,534428457.008574
639.5469,1.128444,0.228367,345.4805,0.900123,534428457.008595
639.6875,1.129131,0.228367,343.7578,0.879172,534428457.024576
639.75,1.129695,0.228367,342.3633,0.841316,534428457.024695
639.75,1.130092,0.228367,340.8398,0.846271,534428457.024713
639.75,1.130245,0.228367,339.375,0.864172,534428457.024732
639.4844,1.130245,0.228367,338.1211,0.820831,534428457.041282
638.9531,1.130245,0.230916,336.8555,0.79249,534428457.041534
638.2188,1.130245,0.242039,335.4609,0.841624,534428457.041557
637.5625,1.130245,0.250371,334.4063,0.854621,534428457.041575
636.7031,1.130245,0.259068,333.2109,0.868222,534428457.059119
635.6406,1.130245,0.268651,332.0156,0.946885,534428457.059199
634.6406,1.130245,0.276082,330.8906,0.986929,534428457.059222
633.6406,1.130245,0.281941,329.8242,1.002246,534428457.059243
632.4531,1.130245,0.286427,328.6289,1.019647,534428457.075044
631.3281,1.130245,0.290379,327.5039,1.083063,534428457.075126
630.0625,1.130245,0.294163,326.3086,1.122958,534428457.075145
628.9375,1.130245,0.297719,325.2422,1.160315,534428457.075162
627.875,1.130245,0.301457,324.2461,1.203828,534428457.091352
626.6094,1.130245,0.306172,323.1914,1.21378,534428457.091438
625.4219,1.130245,0.311085,322.1953,1.223731,534428457.091456
624.4844,1.130245,0.316151,321.3984,1.248892,534428457.091473
623.2344,1.130245,0.321248,320.4727,1.319464,534428457.108886
622.0313,1.130245,0.327962,319.4766,1.361597,534428457.109008
620.8438,1.130245,0.335042,318.4805,1.412642,534428457.109052
619.8438,1.130245,0.340962,317.7422,1.432759,534428457.109074
618.4531,1.130245,0.348988,316.7578,1.402052,534428457.125426
617.125,1.130245,0.35648,315.8906,1.3966,534428457.125525
615.8594,1.130245,0.362309,315.1641,1.40039,534428457.125552
614.3438,1.130245,0.369023,314.4258,1.302993,534428457.125597
612.6719,1.130245,0.374715,313.7695,1.263596,534428457.141484
611.0156,1.130245,0.379002,313.2305,1.248555,534428457.14162
609.2344,1.130245,0.382283,312.7734,1.222345,534428457.14165
607.5,1.130245,0.385304,312.4453,1.098988,534428457.141671
605.6406,1.130245,0.388264,312.1758,1.030037,534428457.157737
603.8594,1.130245,0.391133,312.0469,0.994206,534428457.157825
602.0625,1.130245,0.393773,312.0469,0.928193,534428457.157859
600.4063,1.130245,0.39687,312.0469,0.887566,534428457.157877
598.6719,1.130245,0.400242,312.0469,0.832947,534428457.174588
597.0156,1.130245,0.40334,312.1758,0.812993,534428457.174829
595.5625,1.130245,0.405369,312.4453,0.820446,534428457.174875
593.9688,1.130245,0.40749,312.832,0.801885,534428457.174909
592.5,1.130245,0.407811,313.3008,0.749737,534428457.192313
590.9219,1.130245,0.407811,313.8281,0.720836,534428457.192395
589.4531,1.130245,0.407811,314.3672,0.770139,534428457.19246
588.3281,1.130245,0.407811,314.8242,0.782841,534428457.192479
587,1.130245,0.407811,315.4219,0.792271,534428457.209415
585.8125,1.130245,0.407811,316.0195,0.669404,534428457.209499
584.75,1.130245,0.407811,316.5586,0.597845,534428457.20952
583.75,1.130245,0.407811,317.0859,0.550162,534428457.209539
582.8906,1.130245,0.407811,317.6836,0.514589,534428457.222853
581.8281,1.130245,0.407811,318.4805,0,534428457.223521
681.6875,1.122112,0.589955,252.5859,0.333333,534428457.733637
681.4219,1.122112,0.589955,252.2578,0.333333,534428457.757526
680.8906,1.122112,0.589955,251.6602,0.333333,534428457.757745
680.4844,1.122112,0.589955,251.2617,0.333333,534428457.757884
680.2188,1.122112,0.589955,250.9336,0.333333,534428457.790198
680.0938,1.122112,0.589955,250.6641,0.333333,534428457.790386
679.8906,1.122112,0.589955,250.3359,0.333333,534428457.790477
679.8281,1.122112,0.589955,249.9375,0.333333,534428457.790545
679.6875,1.122112,0.589955,249.4688,0.333333,534428457.790597
679.625,1.122112,0.589955,249.0703,0.333333,534428457.790653
679.5625,1.122112,0.589955,248.6719,0.333333,534428457.809212
679.5,1.122112,0.589955,248.3438,0.164321,534428457.809296
679.4219,1.122112,0.589955,247.9453,0.061327,534428457.81668
679.3594,1.122112,0.589955,247.6172,0,534428457.816763
679.2969,1.122112,0.589955,247.2773,0,534428457.816795
679.2344,1.122112,0.589955,247.0195,0.073214,534428457.816859
679.2344,1.122112,0.589955,246.8203,0.398373,534428457.816889
679.2344,1.122112,0.589955,246.6211,0.569419,534428457.816966
679.2344,1.122112,0.589955,246.4922,0.667642,534428457.816988
679.2969,1.122112,0.589955,246.4219,0.723104,534428457.817034
679.625,1.122112,0.589955,246.3516,0.778566,534428457.817052
680.0938,1.122112,0.589955,246.293,0.795499,534428457.817075
680.75,1.122112,0.589955,246.2227,0.882304,534428457.817092
681.4219,1.122112,0.589955,246.2227,0.871984,534428457.817119
682.3438,1.122112,0.589955,246.2227,0.868122,534428457.840892
683.3438,1.122112,0.589955,246.2227,0.924135,534428457.840973
684.4688,1.122112,0.589955,246.2227,0.956492,534428457.840989
685.5938,1.122112,0.589955,246.2227,0.919122,534428457.841005
686.8594,1.122112,0.589955,246.2227,0.913269,534428457.841019
688.0469,1.122112,0.589955,246.2227,0.907416,534428457.841034
689.4531,1.122112,0.589955,246.293,0.88719,534428457.857781
690.8438,1.122112,0.589955,246.4219,0.87805,534428457.857875
692.4375,1.122112,0.589955,246.6211,0.868909,534428457.857896
693.8281,1.122112,0.589955,246.75,0.86106,534428457.857913
695.4844,1.122112,0.589955,246.9492,0.857135,534428457.874576
697.0156,1.122112,0.589955,247.0898,0.857436,534428457.874655
698.5313,1.122112,0.589955,247.2188,0.864709,534428457.874674
700.1875,1.122112,0.589955,247.3477,0.871512,534428457.87469
701.9219,1.122112,0.589955,247.418,0.875547,534428457.89134
703.5781,1.122112,0.589955,247.4766,0.881525,534428457.89146
705.0313,1.122112,0.589955,247.4766,0.887079,534428457.891479
706.8281,1.122112,0.589955,247.4766,0.838503,534428457.891496
708.5625,1.122112,0.589955,247.418,0.816822,534428457.907848
710.2188,1.122112,0.589955,247.1484,0.794054,534428457.907937
712,1.122112,0.589955,246.75,0.796963,534428457.907954
713.7344,1.122112,0.589955,246.2227,0.701371,534428457.90797
715.7813,1.122112,0.589955,245.625,0.651182,534428457.92439
717.4531,1.122112,0.589955,245.0977,0.618135,534428457.924476
719.2969,1.122112,0.589955,244.5,0.642421,534428457.924495
721.0313,1.122112,0.589955,243.9023,0.627867,534428457.924512
722.8125,1.122112,0.589955,243.3633,0.617135,534428457.941736
724.4844,1.122112,0.589955,242.8359,0.594712,534428457.941831
725.9375,1.122112,0.589955,242.3789,0.669893,534428457.94186
727.5313,1.122112,0.589955,241.9102,0.704786,534428457.941878
728.7969,1.122112,0.589955,241.582,0.735199,534428457.958157
729.9219,1.122112,0.589955,241.3125,0.762376,534428457.958241
730.9844,1.122112,0.589955,241.1836,0.789552,534428457.958259
731.7188,1.122112,0.589955,241.1133,0.790135,534428457.958276
732.5,1.122112,0.589955,241.1133,0.787911,534428457.974867
733.0313,1.122112,0.589955,241.1133,0.825499,534428457.974974
733.4375,1.122112,0.589955,241.1133,0.863921,534428457.975047
733.7031,1.122112,0.589955,241.4414,0.889542,534428457.975068
733.9063,1.122112,0.589955,241.8398,0.897187,534428457.991581
733.9688,1.122112,0.589955,242.1797,0.877245,534428457.991743
734.0313,1.122112,0.589955,242.5664,0.891702,534428457.991791
734.0313,1.122112,0.589955,243.0352,0.912863,534428457.99181
734.0313,1.122112,0.589955,243.3047,0.900882,534428458.008404
734.0313,1.122112,0.589955,243.6328,0.912427,534428458.008495
733.9063,1.122112,0.589955,243.9023,0.924478,534428458.008521
733.6406,1.122112,0.589955,244.1602,0.930383,534428458.008538
733.375,1.122112,0.589955,244.4297,0.911369,534428458.024865
733.1094,1.122112,0.589955,244.6992,0.913731,534428458.025012
732.9063,1.122112,0.589955,244.8281,0.923294,534428458.025038
732.6406,1.122112,0.589955,245.0977,0.900972,534428458.025088
732.3125,1.122112,0.589955,245.4258,0.906347,534428458.041495
731.9844,1.122112,0.589955,245.7539,0.910174,534428458.041598
731.6406,1.122112,0.589955,246.2227,0.913698,534428458.041623
731.3125,1.122112,0.589955,246.8203,0.916955,534428458.041686
730.9844,1.122112,0.589955,247.418,0.915156,534428458.057634
730.5781,1.122112,0.589955,248.2148,0.918403,534428458.057721
730.25,1.122112,0.589955,249.1406,0.984252,534428458.05774
729.9219,1.122112,0.589955,250.0664,1.035058,534428458.057759
729.5938,1.122112,0.589955,251.2031,1.069604,534428458.074147
729.1875,1.122112,0.589955,252.457,1.099402,534428458.074229
728.9219,1.122112,0.589955,253.6523,1.091212,534428458.074247
728.5938,1.122112,0.589955,254.8477,1.080409,534428458.074271
728.1875,1.122112,0.589955,256.5,1.096694,534428458.090952
727.9219,1.122112,0.589955,257.9648,1.108406,534428458.091056
727.5313,1.122112,0.589955,259.6289,1.093508,534428458.091078
727.2656,1.122112,0.589955,261.2109,1.073496,534428458.091097
726.875,1.122112,0.589955,263.0742,1.08712,534428458.107911
726.5313,1.122112,0.589955,264.7969,1.105941,534428458.107993
726.1406,1.122112,0.589955,266.7891,1.114296,534428458.108029
725.7344,1.122112,0.589955,268.6523,1.123011,534428458.108049
725.2813,1.122112,0.589955,270.7734,1.1294,534428458.124393
724.75,1.122112,0.586461,273.0234,1.157669,534428458.124471
724.2813,1.122112,0.577489,275.0156,1.164637,534428458.12449
723.75,1.122112,0.566884,277.0078,1.171812,534428458.124506
723.0781,1.122112,0.55341,279.5273,1.172005,534428458.141215
722.4219,1.122112,0.541325,281.6484,1.177715,534428458.141306
721.8281,1.122112,0.532063,283.6406,1.186213,534428458.141331
