x,l,a,y,p,t
71.125,0.922389,0.380604,166.6641,1.04687,534428357.862677
70.5156,0.922389,0.383305,166.2656,1.055871,534428357.879598
70.0625,0.922389,0.385808,165.9375,1.052577,534428357.879704
69.5313,0.922389,0.38828,165.8086,1.059459,534428357.879731
69.0625,0.922389,0.390477,165.7383,1.062513,534428357.879752
68.5938,0.922389,0.392522,165.7383,1.013802,534428357.89644
68.0625,0.922389,0.394154,165.7383,0.990504,534428357.896595
67.6094,0.922389,0.395375,165.8086,0.967206,534428357.896622
67.1406,0.922389,0.396336,166.1367,0.964815,534428357.896662
66.6094,0.922389,0.396794,166.5352,0.862429,534428357.913052
66.0781,0.922389,0.396886,167.0039,0.805922,534428357.913166
65.5469,0.922389,0.396886,167.5898,0.769467,534428357.913189
65.0156,0.922389,0.396886,168.1875,0.736719,534428357.913331
64.4844,0.922389,0.396886,168.8555,0.674125,534428357.929746
63.8906,0.922389,0.396886,169.6523,0.637134,534428357.929833
63.2969,0.922389,0.396886,170.5781,0.600144,534428357.929862
62.7656,0.922389,0.396886,171.4453,0.520985,534428357.929923
62.1563,0.922389,0.396886,172.6406,0.456228,534428357.945651
61.625,0.922389,0.396886,173.7656,0.398289,534428357.945733
61.0313,0.922389,0.396886,175.2891,0.371013,534428357.945752
60.6406,0.922389,0.396886,176.4258,0.314683,534428357.945769
60.1719,0.922389,0.396886,178.0781,0.279167,534428357.96214
59.9688,0.922389,0.396886,179.2734,0.245833,534428357.962221
59.8438,0.922389,0.396886,180.668,0.165885,534428357.962239
59.7031,0.922389,0.396886,182.0625,0,534428357.962888
129.7031,0.90948,0.397969,189.0234,0.333333,534428358.665832
129.7813,0.90948,0.397969,189.0234,0.333333,534428358.694517
129.7813,0.90948,0.397969,189.0938,0.333333,534428358.694631
129.7813,0.90948,0.397969,189.1641,0.333333,534428358.707434
129.6406,0.90948,0.397969,189.2227,0.333333,534428358.707541
129.6406,0.90948,0.397969,189.293,0.333333,534428358.707588
129.5781,0.90948,0.397969,189.3633,0.333333,534428358.707659
129.5781,0.90948,0.397969,189.4219,0.333333,534428358.70775
129.5781,0.90948,0.397969,189.5625,0.333333,534428358.707784
129.5781,0.90948,0.397969,189.6914,0.333333,534428358.707819
129.5781,0.90948,0.397969,189.8203,0.333333,534428358.707853
129.5781,0.90948,0.397969,189.9609,0.333333,534428358.718618
129.5781,0.90948,0.397969,190.0898,0.313207,534428358.718729
129.7031,0.90948,0.397969,190.1602,0.257336,534428358.718759
129.9063,0.90948,0.397969,190.1602,0.239657,534428358.734803
130.1094,0.90948,0.397969,190.1602,0.219048,534428358.734874
130.375,0.90948,0.397969,190.1602,0.18666,534428358.734917
130.5781,0.90948,0.397969,190.1602,0.194738,534428358.734943
130.8438,0.90948,0.397969,190.1602,0.204835,534428358.762354
131.1094,0.90948,0.397969,189.9609,0.212913,534428358.762432
131.2969,0.90948,0.397969,189.5625,0.220991,534428358.762459
131.5625,0.90948,0.397969,189.2227,0.229069,534428358.762476
131.7656,0.90948,0.397969,188.7656,0.237147,534428358.762496
